1	0
0.987688439567818	-0.156433840150044
0.951056907311821	-0.309015790946797
0.891007385878196	-0.45398880857407
0.80901848189105	-0.587783204896754
0.707109018042797	-0.707104544323222
0.587788323378993	-0.809014763091078
0.453994445785966	-0.891004513566286
0.3090218080826	-0.951054952213257
0.156440089049092	-0.987687449823228
6.32679489666847E-06	-0.999999999979986
-0.156427591244734	-0.987689429272871
-0.309009773798625	-0.951058862372315
-0.453983171344002	-0.89101025815444
-0.587778086390988	-0.80902220065864
-0.707100070575343	-0.707113491734067
-0.809011044258721	-0.587793441837703
-0.891001641218711	-0.454000082979689
-0.951052997076624	-0.309027825206033
-0.987686460039103	-0.156446337941879
-0.999999999919943	-1.26535897930837E-05
