1	0
0.960294003397831	0.278990012434434
0.844329145923668	0.535824871897347
0.661314428051191	0.750108810274433
0.425783413312383	0.904825112907492
0.156440089049092	0.987687449823228
-0.125326454502651	0.992115557685593
-0.397140574501105	0.917757791623112
-0.637416969896113	0.770519050049029
-0.8270748132094	0.56209185490864
-0.951052997076624	0.309027825206033
-0.999506166803035	0.031423279948214
-0.96858655960359	-0.248676650603312
-0.860749563115092	-0.509028672667049
-0.684558728169864	-0.728957713236137
-0.454005720155238	-0.89099876883547
-0.187399212976916	-0.982283836258967
0.094089039228827	-0.995563786352736
0.368105493290728	-0.929784031810178
0.612889956420946	-0.790168274052009
0.809003606496858	-0.587803678684539
