1	0
0.951056907311821	-0.309015790946797
0.80901848189105	-0.587783204896754
0.587788323378993	-0.809014763091078
0.3090218080826	-0.951054952213257
6.32679489666847E-06	-0.999999999979986
-0.309009773798625	-0.951058862372315
-0.587778086390988	-0.80902220065864
-0.809011044258721	-0.587793441837703
-0.951052997076624	-0.309027825206033
-0.999999999919943	-1.26535897930837E-05
-0.951060817394741	0.309003756638083
-0.809025919393845	0.587772967861694
-0.587798560272885	0.809007325393982
-0.309033842317098	0.951051041901922
-1.89803846887704E-05	0.999999999819872
0.308997739465173	0.951062772379096
0.587767849308872	0.809029638096667
0.809003606496858	0.587803678684539
0.951049086689151	0.309039859415791
0.999999999679773	2.53071795841414E-05
